# time,sweep00,sweep01,sweep02,sweep03,sweep04,sweep05,sweep06,sweep07,sweep08,sweep09,sweep10,sweep11,sweep12,sweep13,sweep14,sweep15,sweep16,sweep17,sweep18,sweep19,sweep20,sweep21,sweep22,sweep23,sweep24,sweep25,sweep26,sweep27,sweep28
156,-58.9392,-59.7675,-58.7977,-58.9915,-59.7078,-59.9525,-59.8173,-59.5937,-59.9424,-59.2592,-58.6086,-59.3271,-59.6812,-59.013,-59.1578,-59.8304,-58.5711,-59.1504,-58.842,-58.6636,-59.3338,-59.1769,-58.7548,-58.9863,-59.1239,-58.8347,-59.8319,-59.0592,-59.7906
156.1,-58.9507,-59.7704,-58.8119,-58.9973,-59.7114,-59.9531,-59.8196,-59.5987,-59.9431,-59.217,-58.6142,-59.3206,-59.6852,-59.0132,-59.168,-59.8325,-58.5847,-59.1607,-58.8559,-58.6702,-59.3414,-59.1866,-58.693,-58.9905,-59.1345,-58.822,-59.834,-59.0088,-59.7932
156.2,-58.9622,-59.7733,-58.826,-59.0036,-59.715,-59.9537,-59.8218,-59.6037,-59.9438,-59.1803,-58.6209,-59.3156,-59.689,-59.0145,-59.1782,-59.8346,-58.5985,-59.1709,-58.8698,-58.6776,-59.349,-59.1963,-58.6395,-58.9955,-59.1451,-58.8122,-59.836,-58.965,-59.7957
156.3,-58.9737,-59.7761,-58.84,-59.0105,-59.7185,-59.9542,-59.824,-59.6085,-59.9445,-59.1485,-58.6284,-59.3119,-59.6929,-59.0169,-59.1882,-59.8366,-58.6124,-59.181,-58.8834,-58.6858,-59.3566,-59.2059,-58.5936,-59.0011,-59.1555,-58.8048,-59.8381,-58.9273,-59.7983
156.4,-58.9851,-59.7788,-58.8538,-59.0177,-59.722,-59.9548,-59.8262,-59.6134,-59.9452,-59.1212,-58.6368,-59.3095,-59.6967,-59.0202,-59.1981,-59.8386,-58.6265,-59.191,-58.8969,-58.6946,-59.3641,-59.2154,-58.5543,-59.0072,-59.1659,-58.7997,-59.8401,-58.8949,-59.8008
156.5,-58.9965,-59.7816,-58.8244,-59.0254,-59.7254,-59.9554,-59.8284,-59.6181,-59.9459,-59.098,-58.6458,-59.3081,-59.7004,-59.0243,-59.2079,-59.8406,-58.6406,-59.2008,-58.9103,-58.7041,-59.3281,-59.2248,-58.5211,-59.0139,-59.1761,-58.7966,-59.842,-58.8674,-59.8032
156.6,-59.0079,-59.7843,-58.7589,-59.0334,-59.7288,-59.9559,-59.8305,-59.6228,-59.9466,-59.0783,-58.6555,-59.3078,-59.7041,-59.0291,-59.2176,-59.8426,-58.6549,-59.2106,-58.9235,-58.714,-59.2557,-59.2341,-58.4932,-59.0211,-59.1861,-58.7952,-59.844,-58.8442,-59.8057
156.7,-59.0192,-59.7869,-58.702,-59.0416,-59.7321,-59.9565,-59.8326,-59.6275,-59.9472,-59.0618,-58.6657,-59.3082,-59.7078,-59.0345,-59.2272,-59.8446,-58.6692,-59.2202,-58.9365,-58.7244,-59.1921,-59.2433,-58.4702,-59.0286,-59.1961,-58.7954,-59.8459,-58.8249,-59.8081
156.8,-59.0305,-59.7896,-58.6529,-59.0501,-59.7355,-59.957,-59.8347,-59.6321,-59.9479,-59.0483,-58.6764,-59.3095,-59.7114,-59.0406,-59.2367,-59.8465,-58.6835,-59.2297,-58.9494,-58.7352,-59.1364,-59.2524,-58.4516,-59.0365,-59.2059,-58.797,-59.8478,-58.8091,-59.8104
156.9,-59.0417,-59.7922,-58.6108,-59.0589,-59.7387,-59.9575,-59.8367,-59.6366,-59.9485,-59.0373,-58.6875,-59.3114,-59.715,-59.047,-59.246,-59.8484,-58.6978,-59.2392,-58.9622,-58.7463,-59.0877,-59.2614,-58.4368,-59.0446,-59.2156,-58.7998,-59.8497,-58.7965,-59.8128
157,-59.0528,-59.7948,-58.575,-59.0678,-59.742,-59.9581,-59.8387,-59.6411,-59.9492,-59.0287,-58.699,-59.314,-59.7185,-59.054,-59.2552,-59.8503,-58.7121,-59.2485,-58.9748,-58.7577,-59.0455,-59.2703,-58.4255,-59.053,-59.2252,-58.8038,-59.8516,-58.7866,-59.8151
157.1,-59.0638,-59.7973,-58.5448,-59.0768,-59.7451,-59.9586,-59.8407,-59.6455,-59.9498,-59.0222,-58.7108,-59.317,-59.722,-59.0613,-59.2643,-59.8521,-58.7264,-59.2576,-58.9873,-58.7694,-59.009,-59.2792,-58.4173,-59.0616,-59.2347,-58.8088,-59.8534,-58.7793,-59.8174
157.2,-59.0748,-59.7998,-58.5196,-59.0683,-59.7483,-59.9591,-59.8427,-59.6499,-59.9504,-59.0175,-58.7228,-59.3206,-59.7254,-59.0689,-59.2733,-59.854,-58.7406,-59.2667,-58.9996,-58.7812,-58.9776,-59.2879,-58.4118,-59.0705,-59.2441,-58.8146,-59.8552,-58.7742,-59.8197
157.3,-59.0857,-59.8023,-58.4989,-58.9954,-59.7514,-59.9596,-59.8447,-59.6542,-59.951,-59.0145,-58.735,-59.3246,-59.7288,-59.0768,-59.2822,-59.8558,-58.7548,-59.2757,-59.0117,-58.7932,-58.9509,-59.2966,-58.4089,-59.0794,-59.2533,-58.8212,-59.857,-58.7711,-59.8219
157.4,-59.0965,-59.8047,-58.4823,-58.9316,-59.7545,-59.9601,-59.8466,-59.6585,-59.9517,-59.013,-58.7474,-59.3289,-59.7322,-59.0849,-59.291,-59.8576,-58.769,-59.2846,-59.0238,-58.8053,-58.9283,-59.3051,-58.4081,-59.0885,-59.2625,-58.8285,-59.8588,-58.7698,-59.8241
157.5,-59.1072,-59.8072,-58.4693,-58.876,-59.7575,-59.9606,-59.8485,-59.6627,-59.9523,-58.953,-58.7599,-59.3336,-59.7355,-59.0933,-59.2997,-59.8593,-58.783,-59.2933,-59.0357,-58.8176,-58.9095,-59.3135,-58.4094,-59.0977,-59.2715,-58.8364,-59.8606,-58.7701,-59.8263
157.6,-59.1178,-59.8095,-58.4595,-58.8279,-59.7605,-59.9611,-59.8504,-59.6668,-59.9528,-58.8766,-58.7726,-59.3386,-59.7387,-59.1018,-59.3083,-59.8611,-58.797,-59.302,-59.0474,-58.8299,-58.894,-59.3219,-58.4124,-59.1069,-59.2804,-58.8448,-59.8623,-58.7719,-59.8284
157.7,-59.1283,-59.8119,-58.4527,-58.7864,-59.7635,-59.9616,-59.8522,-59.671,-59.9534,-58.8099,-58.7853,-59.3438,-59.742,-59.1105,-59.3168,-59.8628,-58.8109,-59.3105,-59.059,-58.8422,-58.8815,-59.3302,-58.4169,-59.1163,-59.2892,-58.8537,-59.7787,-58.7749,-59.8306
157.8,-59.1387,-59.8142,-58.4484,-58.7509,-59.7664,-59.9621,-59.8541,-59.675,-59.954,-58.752,-58.7981,-59.3492,-59.7452,-59.1193,-59.3252,-59.8645,-58.8247,-59.319,-59.0705,-58.8546,-58.8716,-59.3383,-58.4228,-59.1256,-59.2979,-58.863,-59.7044,-58.779,-59.8327
157.9,-59.149,-59.8165,-58.4464,-58.7208,-59.7693,-59.9625,-59.8559,-59.679,-59.9546,-58.7019,-58.8109,-59.3549,-59.7483,-59.1282,-59.3334,-59.8662,-58.8384,-59.3273,-59.0818,-58.867,-58.8642,-59.3464,-58.43,-59.135,-59.3066,-58.8726,-59.6385,-58.7842,-59.8347
158,-59.1592,-59.8188,-58.4465,-58.6955,-59.7722,-59.963,-59.8577,-59.683,-59.9551,-58.6588,-58.8238,-59.3607,-59.7514,-59.1371,-59.3416,-59.8678,-58.852,-59.3356,-59.093,-58.8795,-58.859,-59.3544,-58.4382,-59.1444,-59.3151,-58.8825,-59.5802,-58.7902,-59.8368
158.1,-59.1693,-59.821,-58.4484,-58.6484,-59.775,-59.9635,-59.8594,-59.6869,-59.9557,-58.622,-58.8367,-59.3666,-59.7545,-59.1461,-59.3497,-59.8695,-58.8655,-59.3437,-59.1041,-58.8919,-58.8556,-59.3623,-58.4474,-59.1538,-59.3235,-58.8927,-59.5287,-58.797,-59.8388
158.2,-59.1793,-59.8233,-58.452,-58.5506,-59.7778,-59.9639,-59.8612,-59.6908,-59.9563,-58.5909,-58.8495,-59.3726,-59.7575,-59.1552,-59.3577,-59.8711,-58.8788,-59.3518,-59.115,-58.9042,-58.854,-59.37,-58.4574,-59.1632,-59.3318,-58.9031,-59.4834,-58.8045,-59.8408
158.3,-59.1892,-59.8255,-58.457,-58.4654,-59.7805,-59.9644,-59.8629,-59.6946,-59.9568,-58.5648,-58.8623,-59.3787,-59.7605,-59.1643,-59.3656,-59.8727,-58.8921,-59.3597,-59.1258,-58.9166,-58.854,-59.3777,-58.4682,-59.1726,-59.34,-58.9136,-59.4435,-58.8126,-59.8428
158.4,-59.1989,-59.8276,-58.4633,-58.3914,-59.7832,-59.9648,-59.8646,-59.6984,-59.9573,-58.5434,-58.8751,-59.385,-59.7635,-59.1734,-59.3734,-59.8743,-58.9052,-59.3676,-59.1365,-58.9288,-58.8553,-59.3854,-58.4796,-59.1819,-59.3481,-58.9243,-59.4087,-58.8212,-59.8447
158.5,-59.2086,-59.8297,-58.4707,-58.3274,-59.7859,-59.9652,-59.8663,-59.7021,-59.9579,-58.526,-58.8878,-59.3912,-59.7664,-59.1825,-59.381,-59.8758,-58.9182,-59.3753,-59.147,-58.9411,-58.8578,-59.3929,-58.4916,-59.1912,-59.3561,-58.9352,-59.3783,-58.8303,-59.8466
158.6,-59.2182,-59.8319,-58.4792,-58.2726,-59.7886,-59.9657,-59.8679,-59.7058,-59.9584,-58.5122,-58.9005,-59.3975,-59.7693,-59.1916,-59.3886,-59.8774,-58.9311,-59.383,-59.1575,-58.9532,-58.8614,-59.4003,-58.5041,-59.2005,-59.364,-58.9461,-59.3519,-58.8398,-59.8485
158.7,-59.2277,-59.8339,-58.4885,-58.2258,-59.7912,-59.9661,-59.8696,-59.7094,-59.9589,-58.5017,-58.9131,-59.4039,-59.7722,-59.2006,-59.3962,-59.8789,-58.9439,-59.3906,-59.1678,-58.9653,-58.8659,-59.4077,-58.5169,-59.2097,-59.3718,-58.9571,-59.3292,-58.8497,-59.8504
158.8,-59.237,-59.836,-58.4986,-58.1863,-59.7938,-59.9665,-59.8712,-59.713,-59.9594,-58.4942,-58.8741,-59.4103,-59.775,-59.2097,-59.4036,-59.8804,-58.9565,-59.398,-59.1779,-58.9773,-58.8714,-59.4149,-58.5302,-59.2189,-59.3795,-58.9681,-59.3097,-58.8598,-59.7915
158.9,-59.2463,-59.838,-58.5093,-58.1533,-59.7963,-59.9669,-59.8728,-59.7165,-59.9599,-58.4892,-58.8083,-59.4167,-59.7778,-59.2187,-59.4109,-59.8819,-58.969,-59.4054,-59.188,-58.9892,-58.8775,-59.4221,-58.5437,-59.228,-59.3871,-58.9792,-59.2932,-58.8702,-59.7147
159,-59.2555,-59.7793,-58.5207,-58.1261,-59.7988,-59.9673,-59.8743,-59.7201,-59.9604,-58.4866,-58.7512,-59.4231,-59.7805,-59.2276,-59.4181,-59.8833,-58.9814,-59.4127,-59.1979,-59.0011,-58.8843,-59.4292,-58.5575,-59.237,-59.3946,-58.9902,-59.2028,-58.8808,-59.6466
159.1,-59.2645,-59.7027,-58.5326,-58.1041,-59.8013,-59.9677,-59.8759,-59.7235,-59.9609,-58.4861,-58.7018,-59.4295,-59.7832,-59.2365,-59.4253,-59.8848,-58.9936,-59.42,-59.2077,-59.0128,-58.8918,-59.4362,-58.5715,-59.246,-59.4021,-59.0013,-59.1153,-58.8916,-59.5862
159.2,-59.2735,-59.6347,-58.545,-58.0868,-59.8038,-59.9681,-59.8774,-59.7269,-59.9614,-58.4874,-58.6593,-59.4358,-59.7859,-59.2454,-59.4324,-59.8862,-59.0057,-59.4271,-59.2174,-59.0244,-58.8997,-59.4431,-58.5857,-59.2549,-59.4094,-59.0124,-59.0384,-58.9025,-59.5329
159.3,-59.2823,-59.5745,-58.5577,-58.0737,-59.8062,-59.9685,-59.879,-59.7303,-59.9619,-58.4904,-58.6231,-59.4422,-59.7886,-59.2542,-59.4393,-59.8876,-59.0177,-59.4341,-59.227,-59.036,-58.9081,-59.4499,-58.6,-59.2637,-59.4167,-59.0234,-58.9711,-58.9136,-59.4859
159.4,-59.2911,-59.5213,-58.5707,-58.0643,-59.8086,-59.9689,-59.8805,-59.7336,-59.9623,-58.4948,-58.5925,-59.4486,-59.7912,-59.2629,-59.4462,-59.889,-59.0296,-59.4411,-59.2365,-59.0474,-58.9168,-59.4567,-58.5715,-59.2724,-59.4238,-59.0344,-58.9123,-58.9247,-59.4446
159.5,-59.2153,-59.4745,-58.5841,-58.0583,-59.811,-59.9693,-59.8819,-59.7369,-59.9628,-58.5006,-58.5669,-59.4549,-59.7938,-59.2716,-59.453,-59.8904,-59.0413,-59.448,-59.2458,-59.0587,-58.9259,-59.4634,-58.5073,-59.2811,-59.4309,-59.0454,-58.8613,-58.936,-59.4085
159.6,-59.1486,-59.4334,-58.5976,-58.0552,-59.8133,-59.9697,-59.8834,-59.7402,-59.9633,-58.5075,-58.5458,-59.4612,-59.7963,-59.2802,-59.4598,-59.8917,-59.0529,-59.4547,-59.2551,-59.07,-58.9353,-59.47,-58.4519,-59.2897,-59.4379,-59.0563,-58.8172,-58.9472,-59.3769
159.7,-59.0903,-59.3974,-58.6114,-58.0547,-59.8156,-59.9701,-59.8849,-59.7434,-59.9637,-58.5154,-58.5288,-59.3827,-59.7989,-59.2887,-59.4664,-59.8931,-59.0644,-59.4614,-59.2642,-59.0811,-58.9449,-59.4765,-58.4045,-59.2982,-59.4448,-59.0672,-58.7793,-58.9585,-59.3496
159.8,-59.0394,-59.366,-58.6253,-58.0566,-59.8179,-59.9704,-59.8863,-59.7466,-59.9642,-58.5242,-58.5153,-59.3135,-59.8013,-59.2971,-59.473,-59.8944,-59.0757,-59.4681,-59.2732,-59.0921,-58.9548,-59.4829,-58.3642,-59.3066,-59.4517,-59.0779,-58.747,-58.9698,-59.3259
159.9,-58.9952,-59.3387,-58.6393,-58.0606,-59.8202,-59.9708,-59.8877,-59.7497,-59.9646,-58.5338,-58.5051,-59.2527,-59.8038,-59.3055,-59.4795,-59.8957,-59.0869,-59.4569,-59.2821,-59.103,-58.9648,-59.4893,-58.3302,-59.3149,-59.4584,-59.0887,-58.7197,-58.9811,-59.3056
160,-58.957,-59.3152,-58.6534,-58.0665,-59.8224,-59.9712,-59.8891,-59.7528,-59.9651,-58.5441,-58.4978,-59.1993,-59.8062,-59.3138,-59.4859,-59.897,-59.098,-59.3806,-59.2909,-59.1138,-58.975,-59.4955,-58.302,-59.3232,-59.4651,-59.0993,-58.697,-58.9924,-59.2883
160.1,-58.9242,-59.2951,-58.6676,-58.074,-59.8246,-59.9715,-59.8905,-59.7559,-59.9655,-58.555,-58.493,-59.1528,-59.8086,-59.322,-59.4922,-59.8983,-59.109,-59.3133,-59.2996,-59.1244,-58.9853,-59.5018,-58.2789,-59.3313,-59.4716,-59.1099,-58.6782,-59.0037,-59.2738
160.2,-58.8963,-59.278,-58.6818,-58.083,-59.8268,-59.9719,-59.8918,-59.7589,-59.9659,-58.5665,-58.4906,-59.1123,-59.811,-59.3302,-59.4984,-59.8996,-59.1198,-59.2541,-59.3082,-59.135,-58.9956,-59.5079,-58.2603,-59.3394,-59.4781,-59.1203,-58.6631,-59.0149,-59.2617
160.3,-58.8727,-59.2635,-58.696,-58.0933,-59.8289,-59.9722,-59.8932,-59.7619,-59.9664,-58.5784,-58.4902,-59.0772,-59.8133,-59.3382,-59.5046,-59.9008,-59.1305,-59.2023,-59.3167,-59.1454,-59.0061,-59.5139,-58.2459,-59.3474,-59.4846,-59.1307,-58.6512,-59.0261,-59.2517
160.4,-58.853,-59.2516,-58.7103,-58.1047,-59.831,-59.9726,-59.8945,-59.7648,-59.9668,-58.5907,-58.4917,-59.0471,-59.8157,-59.3462,-59.5107,-59.902,-59.1411,-59.1571,-59.325,-59.1558,-59.0166,-59.5199,-58.2351,-59.3553,-59.4909,-59.141,-58.6422,-59.0373,-59.2438
160.5,-58.8369,-59.2418,-58.7245,-58.1171,-59.8331,-59.9729,-59.8958,-59.7677,-59.9672,-58.6033,-58.4948,-59.0214,-59.8179,-59.3541,-59.5167,-59.9033,-59.1515,-59.1178,-59.3333,-59.166,-59.0271,-59.5258,-58.2276,-59.3632,-59.4972,-59.1512,-58.6358,-59.0483,-59.2376
160.6,-58.8238,-59.2339,-58.7387,-58.1304,-59.8352,-59.9733,-59.8971,-59.7706,-59.9676,-58.6162,-58.4993,-58.9996,-59.8202,-59.3619,-59.5227,-59.9045,-59.1619,-59.0838,-59.3415,-59.1761,-59.0376,-59.5317,-58.223,-59.3709,-59.5034,-59.1613,-58.6317,-59.0593,-59.2329
160.7,-58.8136,-59.2278,-58.7528,-58.1444,-59.8373,-59.9736,-59.8984,-59.7734,-59.968,-58.6293,-58.5051,-58.9814,-59.8224,-59.3696,-59.5286,-59.9056,-59.1721,-59.0546,-59.3496,-59.1861,-59.0482,-59.5374,-58.2211,-59.3785,-59.5095,-59.1714,-58.6297,-59.0703,-59.2297
160.8,-58.8059,-59.2233,-58.7669,-58.1591,-59.8393,-59.9739,-59.8996,-59.7762,-59.9684,-58.6427,-58.5121,-58.9664,-59.8246,-59.3773,-59.5344,-59.9068,-59.1822,-59.0297,-59.3576,-59.196,-59.0587,-59.5431,-58.2215,-59.3861,-59.5155,-59.1813,-58.6295,-59.0811,-59.2277
160.9,-58.8005,-59.2202,-58.781,-58.1744,-59.8413,-59.9742,-59.9009,-59.779,-59.9688,-58.6562,-58.5201,-58.9542,-59.8268,-59.3848,-59.5401,-59.908,-59.1922,-59.0086,-59.3655,-59.2057,-59.0692,-59.5488,-58.2239,-59.3936,-59.5215,-59.1911,-58.631,-59.0919,-59.2269
161,-58.7971,-59.2184,-58.7949,-58.1902,-59.8432,-59.9746,-59.9021,-59.7817,-59.9692,-58.6698,-58.5289,-58.9446,-59.8289,-59.3923,-59.5458,-59.9091,-59.202,-58.991,-59.3732,-59.2154,-59.0797,-59.5543,-58.2282,-59.401,-59.5274,-59.2008,-58.634,-59.1026,-59.2271
161.1,-58.7954,-59.2177,-58.8088,-58.2064,-59.8452,-59.9749,-59.9033,-59.7844,-59.9696,-58.6836,-58.5386,-58.9373,-59.8311,-59.3997,-59.5514,-59.9102,-59.2118,-58.9766,-59.3809,-59.225,-59.0902,-59.5598,-58.2341,-59.4083,-59.5332,-59.2105,-58.6382,-59.1132,-59.2282
161.2,-58.7954,-59.218,-58.8226,-58.223,-59.8471,-59.9752,-59.9045,-59.7871,-59.9699,-58.6974,-58.5489,-58.932,-59.8332,-59.407,-59.5569,-59.9113,-59.2214,-58.9649,-59.3885,-59.2344,-59.1006,-59.5652,-58.2415,-59.4155,-59.5389,-59.22,-58.6436,-59.1237,-59.2301
161.3,-58.7968,-59.2192,-58.8363,-58.2398,-59.849,-59.9755,-59.9057,-59.7897,-59.9703,-58.7112,-58.5598,-58.9286,-59.8352,-59.4142,-59.5624,-59.9124,-59.2309,-58.9557,-59.3961,-59.2437,-59.1109,-59.5706,-58.2501,-59.4227,-59.5446,-59.2294,-58.65,-59.1341,-59.2326
161.4,-58.7995,-59.2212,-58.8498,-58.2569,-59.8509,-59.9758,-59.9069,-59.7924,-59.9707,-58.7251,-58.5713,-58.9269,-59.8373,-59.4214,-59.5678,-59.9135,-59.2403,-58.9487,-59.4035,-59.2529,-59.1212,-59.5759,-58.2599,-59.4297,-59.5502,-59.2387,-58.6573,-59.1444,-59.2359
161.5,-58.8034,-59.2239,-58.8633,-58.2742,-59.8527,-59.9761,-59.908,-59.7949,-59.971,-58.739,-58.5832,-58.9266,-59.8393,-59.4284,-59.5731,-59.9146,-59.2496,-58.9438,-59.4108,-59.2621,-59.1314,-59.5811,-58.2706,-59.4367,-59.5558,-59.2479,-58.6655,-59.1546,-59.2397
161.6,-58.8082,-59.2272,-58.8767,-58.2917,-59.8545,-59.9764,-59.9092,-59.7975,-59.9714,-58.7528,-58.5954,-58.9276,-59.8413,-59.4354,-59.5783,-59.9157,-59.2588,-58.9406,-59.4181,-59.2711,-59.1415,-59.5863,-58.2823,-59.4436,-59.5613,-59.2571,-58.6743,-59.1648,-59.2439
161.7,-58.8139,-59.2311,-58.8899,-58.3093,-59.8563,-59.9767,-59.9103,-59.8,-59.9718,-58.7667,-58.6081,-58.9297,-59.8432,-59.4423,-59.5835,-59.9167,-59.2679,-58.9391,-59.4252,-59.28,-59.1516,-59.5914,-58.2947,-59.4504,-59.5667,-59.2661,-58.6837,-59.1748,-59.2486
161.8,-58.8204,-59.2355,-58.9031,-58.327,-59.8581,-59.977,-59.9114,-59.8024,-59.9721,-58.7805,-58.621,-58.9329,-59.8452,-59.4492,-59.5887,-59.9177,-59.2768,-58.9389,-59.4323,-59.2888,-59.1616,-59.5964,-58.3078,-59.4571,-59.572,-59.275,-58.6937,-59.1847,-59.2537
161.9,-58.8276,-59.2403,-58.9161,-58.3447,-59.8599,-59.9773,-59.9125,-59.8049,-59.9725,-58.7942,-58.6341,-58.9371,-59.8471,-59.4559,-59.5938,-59.9188,-59.2857,-58.9401,-59.4392,-59.2975,-59.1715,-59.6014,-58.3214,-59.4638,-59.5773,-59.2838,-58.7042,-59.1945,-59.2592
162,-58.8354,-59.2455,-58.929,-58.3624,-59.8616,-59.9776,-59.9136,-59.8073,-59.9728,-58.8079,-58.6474,-58.942,-59.849,-59.4626,-59.5988,-59.9198,-59.2944,-58.9424,-59.4461,-59.3061,-59.1213,-59.6063,-58.3356,-59.4704,-59.5825,-59.2925,-58.715,-59.2042,-59.2649
162.1,-58.8438,-59.251,-58.9417,-58.3802,-59.8633,-59.9778,-59.9147,-59.8097,-59.9731,-58.8216,-58.6609,-58.9477,-59.8509,-59.4691,-59.6037,-59.9208,-59.3031,-58.9457,-59.453,-59.3145,-59.0533,-59.6112,-58.3502,-59.4769,-59.5876,-59.3011,-58.7262,-59.2138,-59.2709
162.2,-58.8526,-59.2569,-58.9544,-58.3979,-59.865,-59.9781,-59.9157,-59.8121,-59.9735,-58.8351,-58.6745,-58.954,-59.8527,-59.4757,-59.6086,-59.9218,-59.3116,-58.9498,-59.4597,-59.3229,-58.9939,-59.616,-58.3651,-59.4833,-59.5927,-59.3097,-58.7377,-59.2233,-59.2771
162.3,-58.8618,-59.2629,-58.9669,-58.4157,-59.8667,-59.9784,-59.9168,-59.8144,-59.9738,-58.8486,-58.6882,-58.9608,-59.8545,-59.4821,-59.6134,-59.9227,-59.3201,-58.9548,-59.4663,-59.3312,-58.9422,-59.6207,-58.3804,-59.4896,-59.5978,-59.3181,-58.7494,-59.2327,-59.2835
162.4,-58.8714,-59.2692,-58.9793,-58.4333,-59.8683,-59.9787,-59.9178,-59.8167,-59.9741,-58.862,-58.702,-58.9682,-59.8563,-59.4884,-59.6182,-59.8798,-59.2934,-58.9605,-59.4729,-59.3394,-58.8974,-59.6254,-58.3959,-59.4959,-59.6027,-59.3264,-58.7614,-59.242,-59.29
162.5,-58.8813,-59.2757,-58.9915,-58.4509,-59.87,-59.9789,-59.9188,-59.8189,-59.9744,-58.8577,-58.7158,-58.976,-59.8581,-59.4947,-59.6229,-59.8001,-59.221,-58.9668,-59.4794,-59.3475,-58.8588,-59.63,-58.4117,-59.5021,-59.6076,-59.3346,-58.7735,-59.2512,-59.2967
162.6,-58.8826,-59.2824,-59.0037,-58.4684,-59.8716,-59.9792,-59.9198,-59.8212,-59.9748,-58.7889,-58.7296,-58.9841,-59.8599,-59.5009,-59.6276,-59.7293,-59.0892,-58.9737,-59.4858,-59.3555,-58.8257,-59.6346,-58.4276,-59.5082,-59.6125,-59.3428,-58.7858,-59.2603,-59.3035
162.7,-58.81,-59.2892,-59.0157,-58.4859,-59.8732,-59.9794,-59.9208,-59.8234,-59.9751,-58.7292,-58.7435,-58.9926,-59.8616,-59.5071,-59.6322,-59.6665,-58.9569,-58.981,-59.4921,-59.3634,-58.7977,-59.6391,-58.4436,-59.5143,-59.6172,-59.3508,-58.7981,-59.2693,-59.3104
162.8,-58.7468,-59.2961,-59.0275,-58.5032,-59.8748,-59.9797,-59.9218,-59.8256,-59.9754,-58.6775,-58.7573,-59.0013,-59.8633,-59.5131,-59.6367,-59.6109,-58.8405,-58.9887,-59.4984,-59.3712,-58.7741,-59.6435,-58.4597,-59.5202,-59.622,-59.3587,-58.8106,-59.2782,-59.3174
162.9,-58.6921,-59.3031,-59.0393,-58.5204,-59.8763,-59.9799,-59.9228,-59.8278,-59.9757,-58.633,-58.7711,-59.0103,-59.865,-59.5191,-59.6412,-59.5618,-58.7383,-58.9968,-59.5045,-59.3789,-58.7546,-59.6127,-58.4759,-59.5261,-59.6266,-59.3666,-58.8231,-59.287,-59.3244
163,-58.6449,-59.3101,-59.0509,-58.5375,-59.8778,-59.9802,-59.9237,-59.8299,-59.976,-58.595,-58.7849,-59.0195,-59.8667,-59.525,-59.6456,-59.5185,-58.6489,-59.0052,-59.5106,-59.3865,-58.7387,-59.536,-58.4922,-59.532,-59.6312,-59.3743,-58.8357,-59.2957,-59.3315
163.1,-58.6045,-59.3172,-59.0624,-58.5545,-59.8794,-59.9804,-59.9247,-59.832,-59.9763,-58.5629,-58.7986,-59.0289,-59.8684,-59.5308,-59.65,-59.4805,-58.5709,-59.0139,-59.5167,-59.3941,-58.726,-59.4681,-58.5085,-59.5377,-59.6358,-59.382,-58.8483,-59.3043,-59.3386
163.2,-58.5701,-59.3244,-59.0737,-58.5713,-59.8809,-59.9807,-59.9256,-59.8341,-59.9766,-58.536,-58.8122,-59.0384,-59.87,-59.5366,-59.6543,-59.4471,-58.5032,-59.0228,-59.5226,-59.4015,-58.7162,-59.4082,-58.5247,-59.5434,-59.6403,-59.3896,-58.8608,-59.3128,-59.3458
163.3,-58.5413,-59.3316,-59.085,-58.5881,-59.8823,-59.9809,-59.9265,-59.8361,-59.9769,-58.5137,-58.8258,-59.048,-59.8716,-59.5423,-59.6586,-59.4181,-58.4447,-59.0319,-59.5285,-59.4089,-58.709,-59.3555,-58.541,-59.549,-59.6447,-59.3971,-58.8734,-59.3212,-59.3529
163.4,-58.5173,-59.3388,-59.0961,-58.6046,-59.8838,-59.9812,-59.9275,-59.8382,-59.9772,-58.4957,-58.8393,-59.0577,-59.8732,-59.548,-59.6628,-59.3929,-58.3945,-59.0412,-59.5343,-59.4161,-58.7041,-59.3093,-58.5572,-59.5546,-59.6491,-59.4044,-58.886,-59.3295,-59.36
163.5,-58.4977,-59.346,-59.1071,-58.621,-59.8852,-59.9814,-59.9284,-59.8402,-59.9774,-58.4814,-58.8528,-59.0675,-59.8748,-59.5535,-59.667,-59.3711,-58.3518,-59.0506,-59.54,-59.4233,-58.7013,-59.2689,-58.5733,-59.5601,-59.6534,-59.4118,-58.8985,-59.3377,-59.3672
163.6,-58.482,-59.3533,-59.1179,-58.6373,-59.8867,-59.9816,-59.9292,-59.8421,-59.9777,-58.4705,-58.8661,-59.0174,-59.8763,-59.559,-59.6711,-59.3525,-58.3157,-59.0602,-59.5457,-59.4304,-58.7003,-59.2338,-58.5894,-59.5655,-59.6577,-59.419,-58.9109,-59.3458,-59.3743
163.7,-58.4699,-59.3605,-59.1286,-58.6534,-59.8881,-59.9819,-59.9301,-59.8441,-59.978,-58.4626,-58.8793,-58.9497,-59.8778,-59.5644,-59.6751,-59.3366,-58.2856,-59.0698,-59.5513,-59.4374,-58.701,-59.2034,-58.6055,-59.5708,-59.6619,-59.4261,-58.9233,-59.3538,-59.3814
163.8,-58.4608,-59.3677,-59.1392,-58.6694,-59.8894,-59.9821,-59.931,-59.846,-59.9783,-58.4574,-58.8924,-58.8907,-59.8794,-59.5698,-59.6791,-59.3232,-58.2608,-59.0794,-59.5568,-59.4443,-58.7032,-59.1773,-58.6214,-59.5761,-59.6661,-59.4331,-58.9357,-59.3617,-59.3884
