# time,sweep00,sweep01,sweep02,sweep03,sweep04,sweep05,sweep06,sweep07,sweep08,sweep09,sweep10,sweep11,sweep12,sweep13,sweep14,sweep15,sweep16,sweep17,sweep18,sweep19,sweep20,sweep21,sweep22,sweep23,sweep24,sweep25,sweep26,sweep27
39.5,-59.48,-59.2182,-59.994,-59.4876,-59.8093,-59.5762,-58.6897,-58.2796,-59.3756,-58.7825,-58.4442,-59.5346,-59.7403,-58.9296,-59.8464,-59.477,-59.9157,-59.675,-59.4929,-59.7651,-59.3839,-59.1586,-58.989,-59.0158,-58.1494,-59.0535,-59.3077,-58.8127
39.6,-59.4864,-59.2055,-59.9941,-59.4939,-59.8116,-59.5814,-58.7054,-58.297,-59.3833,-58.7653,-58.3901,-59.5403,-59.7435,-58.9421,-59.8483,-59.4835,-59.9168,-59.679,-59.4992,-59.768,-59.3914,-59.1667,-59.0012,-59.0278,-58.1697,-59.0651,-59.3161,-58.8157
39.7,-59.4927,-59.1951,-59.9942,-59.5001,-59.8139,-59.5865,-58.721,-58.3145,-59.3909,-58.7515,-58.3439,-59.546,-59.7467,-58.9545,-59.8502,-59.4898,-59.9178,-59.683,-59.5053,-59.7709,-59.3988,-59.1749,-59.0132,-59.0396,-58.1899,-59.0764,-59.3245,-58.8197
39.8,-59.499,-59.1868,-59.9942,-59.5062,-59.8163,-59.5916,-58.7363,-58.3321,-59.3983,-58.7406,-58.3048,-59.5516,-59.7498,-58.9668,-59.8521,-59.4961,-59.9188,-59.6869,-59.5114,-59.7737,-59.4062,-59.1832,-59.0252,-59.0514,-58.21,-59.0877,-59.3327,-58.8247
39.9,-59.5051,-59.1803,-59.9943,-59.5123,-59.8185,-59.5967,-58.7515,-58.3498,-59.4057,-58.7325,-58.272,-59.5571,-59.7529,-58.979,-59.8539,-59.5023,-59.9198,-59.6907,-59.5174,-59.7765,-59.4134,-59.1916,-59.0369,-59.0629,-58.2301,-59.0988,-59.3408,-58.8306
40,-59.5112,-59.1755,-59.9944,-59.5183,-59.8208,-59.6016,-58.7666,-58.3675,-59.413,-58.7267,-58.2448,-59.5626,-59.756,-58.991,-59.8557,-59.5084,-59.9208,-59.6946,-59.5234,-59.7793,-59.4206,-59.2,-59.0486,-59.0744,-58.2501,-59.1098,-59.3489,-58.8372
40.1,-59.5172,-59.1723,-59.9945,-59.5242,-59.823,-59.6066,-58.7814,-58.3852,-59.4202,-58.7231,-58.2227,-59.5679,-59.759,-59.003,-59.8575,-59.5145,-59.8694,-59.6983,-59.5292,-59.782,-59.4277,-59.2085,-59.0601,-59.0857,-58.27,-59.1206,-59.3568,-58.8445
40.2,-59.5232,-59.1703,-59.9945,-59.53,-59.8252,-59.6114,-58.7961,-58.4029,-59.4274,-58.7214,-58.2052,-59.5733,-59.762,-59.0149,-59.8593,-59.5205,-59.7907,-59.7021,-59.535,-59.7847,-59.4347,-59.217,-59.0715,-59.0968,-58.2897,-59.1314,-59.3647,-58.8524
40.3,-59.529,-59.1696,-59.9946,-59.5358,-59.7584,-59.6162,-58.8107,-58.4206,-59.4344,-58.7214,-58.1917,-59.5785,-59.7649,-59.0266,-59.861,-59.5264,-59.7208,-59.7058,-59.5408,-59.7874,-59.4416,-59.2255,-59.0828,-59.1079,-58.3093,-59.142,-59.3725,-58.8607
40.4,-59.5348,-59.1699,-59.9947,-59.5415,-59.6828,-59.6209,-58.8251,-58.4382,-59.4414,-58.7229,-58.1818,-59.5837,-59.7678,-59.0383,-59.8627,-59.5322,-59.6588,-59.7094,-59.5464,-59.79,-59.4484,-59.234,-59.0939,-59.1187,-58.3288,-59.1525,-59.3801,-58.8695
40.5,-59.5406,-59.1712,-59.9947,-59.5471,-59.6158,-59.6256,-58.8393,-58.4557,-59.4482,-58.7257,-58.1752,-59.5889,-59.7707,-59.0498,-59.8644,-59.538,-59.6039,-59.713,-59.552,-59.7926,-59.4552,-59.2425,-59.1049,-59.1295,-58.3482,-59.1628,-59.3877,-58.8788
40.6,-59.5462,-59.1733,-59.9948,-59.5527,-59.5565,-59.6302,-58.8533,-58.4732,-59.455,-58.7298,-58.1715,-59.5939,-59.7735,-59.0612,-59.8661,-59.5436,-59.5554,-59.7165,-59.5575,-59.7952,-59.4619,-59.251,-59.1158,-59.1402,-58.3674,-59.173,-59.3952,-58.8883
40.7,-59.5518,-59.1762,-59.9949,-59.5582,-59.5042,-59.6348,-58.8672,-58.4906,-59.4617,-58.7349,-58.1703,-59.5989,-59.7763,-59.0725,-59.8678,-59.5493,-59.5127,-59.72,-59.563,-59.7977,-59.4685,-59.2595,-59.1266,-59.1507,-58.3864,-59.1831,-59.4026,-58.8981
40.8,-59.5574,-59.1797,-59.9949,-59.5636,-59.4582,-59.6393,-58.8809,-58.5079,-59.4683,-58.741,-58.1714,-59.6039,-59.7791,-59.0836,-59.8694,-59.5548,-59.4751,-59.7235,-59.5684,-59.8002,-59.475,-59.2679,-59.1372,-59.161,-58.4053,-59.1931,-59.41,-58.9082
40.9,-59.5277,-59.1838,-59.995,-59.569,-59.4177,-59.6438,-58.8945,-58.525,-59.4749,-58.7479,-58.1746,-59.6088,-59.7818,-59.043,-59.871,-59.5603,-59.4423,-59.7269,-59.5737,-59.8027,-59.4815,-59.2763,-59.1477,-59.1713,-58.424,-59.203,-59.4172,-58.9185
41,-59.4521,-59.1885,-59.9951,-59.5743,-59.3824,-59.6482,-58.9079,-58.5421,-59.4813,-58.7555,-58.1796,-59.6136,-59.7845,-58.9755,-59.8726,-59.5657,-59.4137,-59.7303,-59.579,-59.8052,-59.4878,-59.2846,-59.1581,-59.1814,-58.4426,-59.2127,-59.4243,-58.9289
41.1,-59.3853,-59.1936,-59.9951,-59.5796,-59.3516,-59.6525,-58.9212,-58.559,-59.4877,-58.7638,-58.1863,-59.6184,-59.7872,-58.9165,-59.8742,-59.5711,-59.3889,-59.7336,-59.5841,-59.8076,-59.4941,-59.2929,-59.1684,-59.1915,-58.461,-59.2224,-59.4314,-58.9395
41.2,-59.3265,-59.1991,-59.9952,-59.5847,-59.3249,-59.6568,-58.9343,-58.5758,-59.494,-58.7727,-58.1943,-59.6231,-59.7898,-58.8653,-59.8758,-59.5764,-59.3674,-59.7369,-59.5893,-59.8099,-59.5003,-59.3012,-59.1785,-59.2013,-58.4792,-59.2319,-59.4384,-58.9502
41.3,-59.275,-59.205,-59.9952,-59.5898,-59.3019,-59.661,-58.9472,-58.5924,-59.5003,-58.782,-58.2036,-59.6277,-59.7925,-58.8211,-59.8773,-59.5816,-59.3491,-59.7402,-59.5943,-59.8123,-59.5065,-59.3093,-59.1885,-59.2111,-58.4972,-59.2413,-59.4453,-58.961
41.4,-59.2299,-59.2112,-59.9953,-59.5949,-59.2822,-59.6652,-58.96,-58.609,-59.5064,-58.7918,-58.214,-59.6323,-59.795,-58.7831,-59.8788,-59.5867,-59.3335,-59.7434,-59.5993,-59.8146,-59.5125,-59.3175,-59.1985,-59.2208,-58.515,-59.2506,-59.4521,-58.9718
41.5,-59.1906,-59.2176,-59.9954,-59.5999,-59.2655,-59.6694,-58.9727,-58.6253,-59.5125,-58.802,-58.2254,-59.6368,-59.7976,-58.7506,-59.8803,-59.5918,-59.3204,-59.7466,-59.6043,-59.8169,-59.5185,-59.3255,-59.2082,-59.2303,-58.5327,-59.2598,-59.4588,-58.9827
41.6,-59.1565,-59.2243,-59.9954,-59.6048,-59.2515,-59.6734,-58.9852,-58.6416,-59.5185,-58.8125,-58.2377,-59.6413,-59.8001,-58.7232,-59.8818,-59.5969,-59.3095,-59.7497,-59.6092,-59.8192,-59.5245,-59.3335,-59.2179,-59.2397,-58.5502,-59.2688,-59.4655,-58.9936
41.7,-59.1272,-59.2312,-59.9955,-59.6097,-59.2398,-59.6775,-58.9975,-58.6576,-59.5244,-58.8232,-58.2507,-59.6458,-59.8025,-58.7003,-59.8833,-59.6018,-59.3006,-59.7528,-59.614,-59.8214,-59.5303,-59.3414,-59.2275,-59.2491,-58.5675,-59.2778,-59.472,-59.0046
41.8,-59.102,-59.2383,-59.9955,-59.6145,-59.2304,-59.6815,-59.0097,-58.6736,-59.5303,-58.8342,-58.2644,-59.6501,-59.805,-58.6815,-59.8847,-59.6068,-59.2935,-59.7559,-59.6187,-59.8236,-59.5361,-59.3493,-59.2369,-59.2583,-58.5846,-59.2866,-59.4785,-59.0155
41.9,-59.0807,-59.2455,-59.9956,-59.6193,-59.2229,-59.6854,-59.0218,-58.6893,-59.5361,-58.8454,-58.2786,-59.6544,-59.8074,-58.6663,-59.8862,-59.6116,-59.288,-59.7589,-59.6234,-59.8258,-59.5418,-59.3571,-59.2463,-59.2673,-58.6016,-59.2954,-59.4849,-59.0264
42,-59.0627,-59.2528,-59.9956,-59.6239,-59.2171,-59.6893,-59.0337,-58.7049,-59.5418,-58.8567,-58.2933,-59.6587,-59.8098,-58.6543,-59.8876,-59.6164,-59.2839,-59.7619,-59.6281,-59.828,-59.5474,-59.3648,-59.2555,-59.2763,-58.6183,-59.304,-59.4913,-59.0373
42.1,-59.0479,-59.2602,-59.9957,-59.5598,-59.2129,-59.6931,-59.0455,-58.7204,-59.5474,-58.8682,-58.3085,-59.6629,-59.8121,-58.6452,-59.889,-59.6211,-59.2812,-59.7648,-59.6327,-59.8301,-59.553,-59.3724,-59.2646,-59.2852,-58.6349,-59.3125,-59.4975,-59.0482
42.2,-59.0357,-59.2677,-59.9957,-59.487,-59.21,-59.6969,-59.0571,-58.7357,-59.553,-58.8797,-58.3239,-59.6671,-59.8145,-58.6387,-59.8903,-59.6258,-59.2796,-59.7677,-59.6372,-59.8322,-59.5585,-59.3799,-59.2736,-59.294,-58.6513,-59.321,-59.5037,-59.059
42.3,-59.0261,-59.2753,-59.9958,-59.4227,-59.2084,-59.7007,-59.0686,-58.7508,-59.5585,-58.8914,-58.3397,-59.6712,-59.8168,-58.6346,-59.8917,-59.6304,-59.279,-59.7706,-59.6417,-59.8343,-59.5639,-59.3874,-59.2825,-59.3026,-58.6675,-59.3293,-59.5098,-59.0698
42.4,-59.0186,-59.2829,-59.9958,-59.3661,-59.208,-59.7044,-59.08,-58.7658,-59.564,-58.9031,-58.3558,-59.6753,-59.819,-58.6325,-59.893,-59.635,-59.2793,-59.7734,-59.6461,-59.8364,-59.5693,-59.3948,-59.2913,-59.3112,-58.6835,-59.3375,-59.5159,-59.0805
42.5,-59.0131,-59.2905,-59.9959,-59.3163,-59.2085,-59.708,-59.0912,-58.7806,-59.5693,-58.9148,-58.372,-59.6793,-59.8213,-58.6322,-59.8944,-59.6395,-59.2805,-59.7762,-59.6505,-59.8384,-59.5746,-59.4021,-59.3,-59.3196,-58.6994,-59.3457,-59.5218,-59.0911
42.6,-59.0094,-59.2982,-59.9959,-59.2728,-59.2099,-59.7116,-59.1023,-58.7953,-59.5746,-58.9266,-58.3884,-59.6832,-59.8235,-58.6337,-59.8957,-59.6002,-59.2824,-59.779,-59.6548,-59.8404,-59.5799,-59.4094,-59.3085,-59.328,-58.7151,-59.3537,-59.5277,-59.1017
42.7,-59.0073,-59.3058,-59.996,-59.2349,-59.2121,-59.7152,-59.1132,-58.8098,-59.5799,-58.9383,-58.4049,-59.6872,-59.8257,-58.6365,-59.897,-59.5244,-59.2849,-59.7817,-59.6591,-59.8424,-59.585,-59.4165,-59.317,-59.3362,-58.7306,-59.3616,-59.5335,-59.1122
42.8,-59.0065,-59.3135,-59.996,-59.202,-59.2149,-59.7187,-59.1241,-58.8241,-59.5851,-58.95,-58.4215,-59.691,-59.8278,-58.6407,-59.8983,-59.4574,-59.288,-59.7844,-59.6633,-59.8443,-59.5902,-59.4236,-59.3254,-59.3444,-58.7459,-59.3695,-59.5393,-59.1226
42.9,-59.0071,-59.3211,-59.9961,-59.1736,-59.2184,-59.7222,-59.1348,-58.8383,-59.5902,-58.9618,-58.4382,-59.6948,-59.83,-58.6461,-59.8995,-59.3984,-59.2916,-59.7871,-59.6674,-59.8462,-59.5952,-59.4306,-59.3337,-59.3524,-58.7611,-59.3772,-59.5449,-59.133
43,-59.0087,-59.3288,-59.9961,-59.1493,-59.2225,-59.7256,-59.1453,-58.8523,-59.5952,-58.9734,-58.4549,-59.6986,-59.8321,-58.6525,-59.9008,-59.3464,-59.2957,-59.7897,-59.6715,-59.8481,-59.6002,-59.4376,-59.3418,-59.3604,-58.776,-59.3848,-59.5505,-59.1432
43.1,-59.0114,-59.3364,-59.9962,-59.1286,-59.227,-59.729,-59.1558,-58.8662,-59.6002,-58.9851,-58.4717,-59.7023,-59.8342,-58.6597,-59.902,-59.3009,-59.3002,-59.7923,-59.6756,-59.85,-59.6051,-59.4444,-59.3499,-59.3682,-58.7908,-59.3924,-59.5561,-59.1534
43.2,-59.0149,-59.344,-59.9962,-59.1112,-59.232,-59.7324,-59.1661,-58.8799,-59.6052,-58.9967,-58.4884,-59.706,-59.8362,-58.6678,-59.9032,-59.2611,-59.305,-59.7949,-59.6796,-59.8519,-59.61,-59.4512,-59.3579,-59.376,-58.8055,-59.3999,-59.5615,-59.1634
43.3,-59.0192,-59.3515,-59.9963,-59.0967,-59.2374,-59.7357,-59.1763,-58.8934,-59.61,-59.0082,-58.5051,-59.7096,-59.8382,-58.6766,-59.9044,-59.2266,-59.3101,-59.7975,-59.6836,-59.8537,-59.6148,-59.4579,-59.3658,-59.3836,-58.8199,-59.4072,-59.5669,-59.1734
43.4,-59.0243,-59.359,-59.9963,-59.0849,-59.243,-59.7389,-59.1864,-58.9068,-59.6148,-59.0196,-58.5217,-59.7132,-59.8402,-58.686,-59.9056,-59.1967,-59.3155,-59.8,-59.6875,-59.8555,-59.6196,-59.4645,-59.3735,-59.3912,-58.8342,-59.4145,-59.5723,-59.1833
43.5,-59.0299,-59.3665,-59.9964,-59.0755,-59.249,-59.7422,-59.1963,-58.9201,-59.6196,-59.031,-58.5383,-59.7168,-59.8422,-58.6959,-59.9068,-59.171,-59.3211,-59.8024,-59.6913,-59.8573,-59.6243,-59.4711,-59.3812,-59.3987,-58.8484,-59.4217,-59.5776,-59.1931
43.6,-59.0361,-59.3739,-59.9964,-59.0682,-59.2552,-59.7454,-59.2062,-58.9332,-59.6243,-59.0423,-58.5548,-59.7203,-59.8442,-58.7063,-59.9079,-59.1491,-59.3269,-59.8049,-59.6951,-59.8591,-59.6289,-59.4775,-59.3888,-59.4061,-58.8623,-59.4288,-59.5828,-59.2027
43.7,-59.0427,-59.3812,-59.9965,-59.0627,-59.2616,-59.7485,-59.2159,-58.9461,-59.6289,-59.0535,-58.5713,-59.7237,-59.8461,-58.7171,-59.9091,-59.1305,-59.3329,-59.8073,-59.6989,-59.8608,-59.6335,-59.4839,-59.3963,-59.4134,-58.8762,-59.4358,-59.5879,-59.2123
43.8,-59.0498,-59.3885,-59.9965,-59.059,-59.2682,-59.7516,-59.2255,-58.9589,-59.6335,-59.0646,-58.5876,-59.7272,-59.848,-58.7283,-59.9102,-59.115,-59.3391,-59.8097,-59.7026,-59.8626,-59.638,-59.4902,-59.4038,-59.4206,-58.8898,-59.4428,-59.593,-59.2218
43.9,-59.0572,-59.3957,-59.9966,-59.0568,-59.275,-59.7547,-59.235,-58.9716,-59.638,-59.0757,-58.6039,-59.7305,-59.8499,-58.7398,-59.9113,-59.1023,-59.3453,-59.812,-59.7063,-59.8643,-59.6425,-59.4965,-59.4111,-59.4277,-58.9033,-59.4496,-59.598,-59.2312
44,-59.065,-59.4029,-59.9966,-59.056,-59.2819,-59.7577,-59.2443,-58.9841,-59.6425,-59.0866,-58.62,-59.7339,-59.8518,-58.7515,-59.9124,-59.0919,-59.3517,-59.8144,-59.7099,-59.866,-59.6469,-59.5027,-59.4183,-59.4347,-58.9166,-59.4564,-59.603,-59.1804
44.1,-59.073,-59.41,-59.9966,-59.0563,-59.2889,-59.7607,-59.2536,-58.9964,-59.6469,-59.0974,-58.636,-59.7371,-59.8536,-58.7634,-59.9135,-59.0838,-59.3582,-59.8167,-59.7135,-59.8676,-59.6512,-59.5088,-59.4255,-59.4417,-58.9298,-59.4631,-59.6079,-59.1118
44.2,-59.0813,-59.4171,-59.9967,-59.0578,-59.296,-59.7637,-59.2627,-59.0086,-59.6513,-59.1082,-58.6519,-59.7404,-59.8554,-58.7755,-59.9146,-59.0777,-59.3647,-59.8189,-59.7171,-59.8169,-59.6555,-59.5148,-59.4325,-59.4485,-58.9428,-59.4697,-59.6127,-59.0518
44.3,-59.0897,-59.424,-59.9967,-59.0602,-59.3032,-59.7666,-59.2718,-59.0207,-59.6556,-59.1188,-58.6677,-59.7436,-59.8572,-58.7877,-59.9156,-59.0733,-59.3713,-59.8212,-59.7206,-59.7389,-59.6598,-59.5208,-59.4395,-59.4553,-58.9557,-59.4762,-59.6175,-58.9994
44.4,-59.0983,-59.4309,-59.9968,-59.0635,-59.3104,-59.7695,-59.2807,-59.0326,-59.6598,-59.1294,-58.6833,-59.7468,-59.859,-58.8001,-59.9167,-59.0705,-59.3779,-59.8234,-59.724,-59.6697,-59.664,-59.5266,-59.4464,-59.462,-58.9684,-59.4827,-59.6222,-58.954
44.5,-59.1071,-59.4378,-59.9968,-59.0675,-59.3177,-59.7723,-59.2895,-59.0444,-59.664,-59.1398,-58.6988,-59.7499,-59.8607,-58.8125,-59.9177,-59.0691,-59.3845,-59.8256,-59.7274,-59.6084,-59.6681,-59.5325,-59.4532,-59.4686,-58.9809,-59.489,-59.6269,-58.9147
44.6,-59.116,-59.4446,-59.9968,-59.0722,-59.3249,-59.7752,-59.2982,-59.056,-59.6682,-59.1501,-58.7142,-59.753,-59.8625,-58.825,-59.9187,-59.0689,-59.3912,-59.8277,-59.7308,-59.5542,-59.6722,-59.5382,-59.4599,-59.4752,-58.9933,-59.4953,-59.6315,-58.881
44.7,-59.1249,-59.4513,-59.9969,-59.0775,-59.3323,-59.7779,-59.3068,-59.0675,-59.6723,-59.1603,-58.7294,-59.7561,-59.8642,-58.8375,-59.9197,-59.0699,-59.3978,-59.8299,-59.7341,-59.4799,-59.6763,-59.5439,-59.4666,-59.4816,-59.0056,-59.5015,-59.636,-58.8524
44.8,-59.134,-59.4579,-59.9969,-59.0833,-59.3396,-59.7807,-59.3153,-59.0789,-59.6763,-59.1705,-58.7445,-59.7591,-59.8658,-58.8501,-59.9207,-59.0719,-59.4045,-59.832,-59.7374,-59.356,-59.6803,-59.5495,-59.4731,-59.488,-59.0177,-59.5077,-59.6405,-58.8282
44.9,-59.1431,-59.4645,-59.997,-59.0896,-59.3469,-59.7834,-59.3237,-59.0901,-59.6803,-59.1805,-58.7594,-59.7621,-59.8675,-58.8626,-59.9217,-59.0748,-59.4111,-59.8341,-59.7407,-59.2465,-59.6842,-59.555,-59.4796,-59.4943,-59.0297,-59.5137,-59.6449,-58.808
45,-59.1522,-59.471,-59.997,-59.0962,-59.3542,-59.7861,-59.332,-59.1012,-59.6843,-59.1904,-58.7742,-59.765,-59.8691,-58.8752,-59.9227,-59.0784,-59.4178,-59.8361,-59.7439,-59.1499,-59.6881,-59.5605,-59.486,-59.5005,-59.0415,-59.5197,-59.6493,-58.7915
45.1,-59.1613,-59.4774,-59.997,-59.1033,-59.3614,-59.7887,-59.3402,-59.1122,-59.6882,-59.2002,-58.7889,-59.7679,-59.8708,-58.8877,-59.8797,-59.0828,-59.4244,-59.8382,-59.747,-59.0649,-59.692,-59.5659,-59.4923,-59.5067,-59.0532,-59.5256,-59.6537,-58.7781
45.2,-59.1705,-59.4838,-59.9971,-59.1106,-59.3687,-59.7914,-59.2718,-59.123,-59.692,-59.2099,-58.8033,-59.7708,-59.8724,-58.9002,-59.8001,-59.0877,-59.431,-59.8402,-59.7502,-58.9903,-59.6958,-59.5713,-59.4986,-59.5128,-59.0648,-59.5315,-59.6579,-58.7677
45.3,-59.1796,-59.49,-59.9971,-59.1182,-59.3759,-59.785,-59.2037,-59.1337,-59.6958,-59.2194,-58.8177,-59.7736,-59.874,-58.9126,-59.7293,-59.0932,-59.4375,-59.8421,-59.7533,-58.9251,-59.6996,-59.5765,-59.5048,-59.5188,-59.0762,-59.5372,-59.6622,-58.7599
45.4,-59.1888,-59.4963,-59.9971,-59.126,-59.3831,-59.7033,-59.1439,-59.1443,-59.6996,-59.2289,-58.8319,-59.7764,-59.8755,-58.925,-59.6665,-59.0992,-59.444,-59.8441,-59.7563,-58.8682,-59.7033,-59.5817,-59.5109,-59.5247,-59.0874,-59.5429,-59.6663,-58.7544
45.5,-59.1979,-59.5024,-59.9972,-59.134,-59.3903,-59.6308,-59.0917,-59.1548,-59.7033,-59.2383,-58.8459,-59.7792,-59.8771,-58.9374,-59.6109,-59.1057,-59.4505,-59.846,-59.7593,-58.819,-59.7069,-59.5869,-59.5169,-59.5306,-59.0986,-59.5486,-59.6704,-58.751
45.6,-59.207,-59.5085,-59.9972,-59.1422,-59.3974,-59.5667,-59.0463,-59.1651,-59.707,-59.2475,-58.8598,-59.7819,-59.8786,-58.9496,-59.5617,-59.1124,-59.4569,-59.8479,-59.7623,-58.7765,-59.7106,-59.592,-59.5228,-59.5363,-59.1096,-59.5541,-59.6745,-58.7494
45.7,-59.216,-59.5145,-59.9973,-59.1505,-59.4044,-59.51,-59.0069,-59.1753,-59.7106,-59.2567,-58.8735,-59.7846,-59.8801,-58.9618,-59.5185,-59.1196,-59.4633,-59.8498,-59.7652,-58.7401,-59.7141,-59.597,-59.5287,-59.542,-59.1205,-59.5596,-59.6785,-58.7495
45.8,-59.225,-59.5204,-59.9973,-59.159,-59.4114,-59.46,-58.973,-59.1854,-59.7142,-59.2658,-58.8871,-59.7873,-59.8816,-58.9739,-59.4804,-59.1269,-59.4696,-59.8517,-59.7682,-58.7092,-59.7177,-59.602,-59.5345,-59.5477,-59.1312,-59.5651,-59.6825,-58.7511
45.9,-59.234,-59.5263,-59.9973,-59.1675,-59.4184,-59.4161,-58.944,-59.1954,-59.7177,-59.2747,-58.9005,-59.7899,-59.883,-58.9858,-59.4471,-59.1346,-59.4759,-59.8535,-59.771,-58.6832,-59.7212,-59.6069,-59.5402,-59.5533,-59.1418,-59.5704,-59.6864,-58.754
46,-59.2429,-59.5321,-59.9974,-59.1761,-59.4252,-59.3776,-58.9195,-59.2052,-59.7212,-59.2835,-58.9138,-59.7925,-59.8845,-58.9978,-59.4181,-59.1424,-59.4822,-59.8553,-59.7739,-58.6616,-59.7246,-59.6117,-59.5459,-59.5588,-59.1523,-59.5757,-59.6903,-58.758
46.1,-59.2517,-59.5378,-59.9974,-59.1847,-59.4321,-59.3441,-58.8988,-59.2149,-59.7246,-59.2923,-58.9269,-59.7951,-59.8859,-59.0096,-59.3929,-59.1504,-59.4883,-59.8571,-59.7767,-58.644,-59.728,-59.6165,-59.5515,-59.5642,-59.1627,-59.581,-59.6941,-58.7631
46.2,-59.2605,-59.5435,-59.9974,-59.1934,-59.4388,-59.3149,-58.8818,-59.2245,-59.728,-59.3009,-58.9399,-59.7976,-59.8873,-59.0213,-59.3711,-59.1585,-59.4944,-59.8589,-59.7794,-58.6299,-59.7314,-59.6213,-59.557,-59.5696,-59.1729,-59.5861,-59.6979,-58.7691
46.3,-59.2692,-59.5491,-59.9974,-59.2021,-59.4455,-59.2898,-58.8679,-59.234,-59.7314,-59.3095,-58.9528,-59.8001,-59.8887,-59.0329,-59.3524,-59.1668,-59.5005,-59.8607,-59.7821,-58.6189,-59.7347,-59.6259,-59.4857,-59.5749,-59.183,-59.5912,-59.7016,-58.7759
46.4,-59.2778,-59.5546,-59.9975,-59.2108,-59.4522,-59.2682,-58.8569,-59.2434,-59.7347,-59.3179,-58.9655,-59.8026,-59.8901,-59.0444,-59.3366,-59.1752,-59.5065,-59.8624,-59.7848,-58.6108,-59.738,-59.6305,-59.4147,-59.5801,-59.193,-59.5963,-59.7053,-58.7834
46.5,-59.2864,-59.5601,-59.9975,-59.2195,-59.4588,-59.2498,-58.8484,-59.2527,-59.738,-59.3262,-58.978,-59.8051,-59.8915,-59.0557,-59.3232,-59.1836,-59.5125,-59.8641,-59.7875,-58.6052,-59.7412,-59.6351,-59.352,-59.5853,-59.2029,-59.6012,-59.709,-58.7916
46.6,-59.2949,-59.5655,-59.9975,-59.2281,-59.4653,-59.2343,-58.8422,-59.2618,-59.7412,-59.3345,-58.9904,-59.8075,-59.8928,-59.067,-59.3121,-59.1921,-59.4747,-59.8658,-59.7901,-58.6019,-59.7444,-59.6396,-59.297,-59.5904,-59.2127,-59.6062,-59.7126,-58.8003
46.7,-59.3033,-59.5709,-59.9976,-59.2368,-59.4717,-59.2214,-58.8381,-59.2709,-59.7444,-59.3426,-59.0027,-59.8099,-59.8942,-59.0782,-59.303,-59.2006,-59.4005,-59.8674,-59.7927,-58.6006,-59.7476,-59.644,-59.2488,-59.5955,-59.2223,-59.611,-59.7161,-58.8095
46.8,-59.3116,-59.5761,-59.9976,-59.2455,-59.4781,-59.2108,-58.8358,-59.2798,-59.7476,-59.3507,-59.0148,-59.8122,-59.8955,-59.0892,-59.2957,-59.2092,-59.3351,-59.8691,-59.7953,-58.6012,-59.7507,-59.6484,-59.2067,-59.6005,-59.2318,-59.6158,-59.7196,-58.8191
46.9,-59.3198,-59.5813,-59.9976,-59.2541,-59.4844,-59.2022,-58.8351,-59.2886,-59.7507,-59.3586,-59.0268,-59.8145,-59.8968,-59.1002,-59.29,-59.2178,-59.2776,-59.8707,-59.7978,-58.6033,-59.7538,-59.6528,-59.1701,-59.6054,-59.2412,-59.6206,-59.7231,-58.829
47,-59.328,-59.5865,-59.9977,-59.2626,-59.4907,-59.1956,-58.8359,-59.2974,-59.7538,-59.3665,-59.0386,-59.8168,-59.8981,-59.111,-59.2858,-59.2264,-59.2272,-59.8723,-59.8003,-58.6068,-59.7568,-59.6571,-59.1385,-59.6103,-59.2505,-59.6252,-59.7265,-58.8393
47.1,-59.2926,-59.5916,-59.9977,-59.2711,-59.4969,-59.1906,-58.838,-59.306,-59.7569,-59.3743,-59.0503,-59.8191,-59.8993,-59.1217,-59.2829,-59.235,-59.1833,-59.8739,-59.8028,-58.6116,-59.7598,-59.6613,-59.1114,-59.6151,-59.2597,-59.6299,-59.7299,-58.8498
47.2,-59.2209,-59.5966,-59.9977,-59.2796,-59.503,-59.1872,-58.8412,-59.3145,-59.7599,-59.3819,-59.0619,-59.8213,-59.9006,-59.1323,-59.2811,-59.2435,-59.145,-59.8755,-59.8053,-58.6176,-59.7628,-59.6655,-59.0882,-59.6198,-59.2688,-59.6344,-59.7332,-58.8606
47.3,-59.1579,-59.6016,-59.9977,-59.288,-59.509,-59.185,-58.8455,-59.3229,-59.7628,-59.3895,-59.0733,-59.8236,-59.9018,-59.1428,-59.2804,-59.2521,-59.112,-59.877,-59.8077,-58.6245,-59.7657,-59.6696,-59.0687,-59.6245,-59.2777,-59.6389,-59.7365,-58.8715
47.4,-59.1027,-59.6065,-59.9978,-59.2964,-59.515,-59.1841,-58.8506,-59.3312,-59.7658,-59.397,-59.0846,-59.8257,-59.903,-59.1532,-59.2807,-59.2606,-59.0835,-59.8785,-59.81,-58.6323,-59.7686,-59.6737,-59.0524,-59.6291,-59.2866,-59.6434,-59.7398,-58.8826
47.5,-59.0547,-59.6113,-59.9538,-59.3046,-59.5209,-59.1842,-58.8566,-59.3394,-59.7687,-59.4044,-59.0958,-59.8279,-59.9042,-59.1634,-59.2817,-59.269,-59.0593,-59.88,-59.8124,-58.6409,-59.7715,-59.6777,-59.0389,-59.6337,-59.2953,-59.6478,-59.743,-58.8939
47.6,-59.013,-59.6161,-59.8731,-59.3128,-59.5268,-59.1853,-58.8633,-59.3475,-59.7715,-59.4117,-59.1068,-59.83,-59.9054,-59.1736,-59.2658,-59.2774,-59.0388,-59.8815,-59.8147,-58.6502,-59.7743,-59.6817,-59.0281,-59.6382,-59.304,-59.6522,-59.7462,-58.9052
