# time,sweep00,sweep01,sweep02,sweep03,sweep04,sweep05,sweep06,sweep07,sweep08,sweep09,sweep10,sweep11,sweep12,sweep13,sweep14,sweep15,sweep16,sweep17,sweep18,sweep19,sweep20,sweep21,sweep22,sweep23,sweep24,sweep25,sweep26,sweep27,sweep28,sweep29,sweep30,sweep31,sweep32
177.7,-58.3669,-59.0821,-59.1493,-58.2362,-57.5845,-59.5103,-58.0735,-59.2086,-58.5516,-58.6307,-59.6272,-59.7363,-59.5594,-57.6591,-58.719,-58.9835,-59.6182,-58.4676,-58.6365,-58.2629,-58.9216,-59.6295,-58.2781,-58.9676,-58.2466,-59.3466,-58.8354,-59.2735,-58.2769,-58.7894,-59.334,-59.0269,-59.9314
177.8,-58.36,-59.0693,-59.0796,-58.2354,-57.6071,-59.5151,-58.0666,-59.2146,-58.5651,-58.6381,-59.6309,-59.7389,-59.5637,-57.6337,-58.6771,-58.9928,-59.6219,-58.4821,-58.643,-58.2783,-58.9183,-59.6332,-58.2946,-58.912,-58.2531,-59.2765,-58.8172,-59.2807,-58.293,-58.7958,-59.3405,-59.0361,-59.9321
177.9,-58.3554,-59.0588,-59.0183,-58.2364,-57.6295,-59.5199,-58.0623,-59.2207,-58.5785,-58.6459,-59.6345,-59.7415,-59.5681,-57.6134,-58.641,-59.0021,-59.6257,-58.4965,-58.6502,-58.2938,-58.9165,-59.6368,-58.311,-58.8634,-58.2606,-59.2146,-58.8021,-59.2877,-58.3089,-58.8027,-59.347,-59.0453,-59.9328
178,-58.3529,-59.0503,-58.9644,-58.239,-57.6517,-59.5247,-58.0603,-59.2269,-58.5918,-58.6542,-59.6382,-59.744,-59.5723,-57.5975,-58.61,-59.0113,-59.6294,-58.5108,-58.6578,-58.3092,-58.9158,-59.6404,-58.3273,-58.8211,-58.2689,-59.1601,-58.7897,-59.2947,-58.3248,-58.81,-59.3534,-59.0544,-59.9335
178.1,-58.3522,-59.0436,-58.9173,-58.2429,-57.6738,-59.5293,-58.0604,-59.2332,-58.6051,-58.6629,-59.6417,-59.7466,-59.5765,-57.5856,-58.5836,-59.0205,-59.633,-58.525,-58.6659,-58.3245,-58.9163,-59.644,-58.3434,-58.7844,-58.2779,-59.1122,-58.7798,-59.3017,-58.3232,-58.8176,-59.3598,-59.0634,-59.9341
178.2,-58.3532,-59.0385,-58.8763,-58.2482,-57.6957,-59.534,-58.0623,-59.2396,-58.6183,-58.672,-59.6453,-59.7491,-59.5807,-57.5773,-58.5614,-59.0297,-59.6367,-58.5391,-58.6744,-58.3398,-58.9177,-59.6475,-58.3593,-58.7528,-58.2876,-59.0703,-58.7721,-59.3085,-58.2576,-58.8256,-59.3661,-59.0724,-59.9348
178.3,-58.3556,-59.0349,-58.8407,-58.2545,-57.7174,-59.5386,-58.0658,-59.246,-58.6313,-58.6813,-59.6488,-59.7516,-59.5849,-57.5722,-58.543,-59.0388,-59.6403,-58.553,-58.6833,-58.3551,-58.92,-59.651,-58.3752,-58.7258,-58.2979,-59.0337,-58.7664,-59.3153,-58.2008,-58.8338,-59.3723,-59.0813,-59.9354
178.4,-58.3593,-59.0326,-58.81,-58.2618,-57.7389,-59.5431,-58.0708,-59.2524,-58.6443,-58.6909,-59.6523,-59.754,-59.589,-57.57,-58.5279,-59.0478,-59.5668,-58.5581,-58.6925,-58.3703,-58.9231,-59.6544,-58.3908,-58.7029,-58.3088,-59.0019,-58.7625,-59.3221,-58.1518,-58.8422,-59.3785,-59.0902,-59.9361
178.5,-58.3642,-59.0314,-58.7837,-58.2525,-57.7603,-59.5476,-58.0771,-59.2589,-58.6572,-58.7008,-59.6557,-59.7565,-59.593,-57.5703,-58.5159,-59.0569,-59.4935,-58.4893,-58.7019,-58.3854,-58.9269,-59.6578,-58.4063,-58.6837,-58.32,-58.9744,-58.7602,-59.3287,-58.1099,-58.8334,-59.3846,-59.0989,-59.9367
178.6,-58.3701,-59.0313,-58.7614,-58.1803,-57.7815,-59.5343,-58.0846,-59.2654,-58.67,-58.7108,-59.6591,-59.7589,-59.5971,-57.5729,-58.5065,-59.0658,-59.4285,-58.4293,-58.7116,-58.4004,-58.9314,-59.6612,-58.4217,-58.6677,-58.3317,-58.9509,-58.7593,-59.3353,-58.0743,-58.7602,-59.3907,-59.1076,-59.9373
178.7,-58.3769,-59.0321,-58.7427,-58.1177,-57.8025,-59.4557,-58.093,-59.2719,-58.6827,-58.7034,-59.6625,-59.7613,-59.601,-57.5775,-58.4996,-59.0747,-59.371,-58.3773,-58.7214,-58.4154,-58.9363,-59.6646,-58.437,-58.6548,-58.3437,-58.9309,-58.7597,-59.2572,-58.0444,-58.6961,-59.3967,-59.1162,-59.938
178.8,-58.3846,-59.0338,-58.7271,-58.0636,-57.8234,-59.386,-58.1024,-59.2784,-58.6607,-58.6319,-59.6658,-59.7636,-59.605,-57.5839,-58.4948,-59.0835,-59.3202,-58.3325,-58.7315,-58.4302,-58.9418,-59.6679,-58.452,-58.6445,-58.356,-58.914,-58.7612,-59.1882,-58.0195,-58.6401,-59.4026,-59.1248,-59.9386
178.9,-58.3929,-59.0362,-58.7145,-58.0173,-57.844,-59.3243,-58.1126,-59.2849,-58.5933,-58.5694,-59.6691,-59.766,-59.6089,-57.5919,-58.492,-59.0923,-59.2754,-58.2941,-58.7416,-58.445,-58.9476,-59.6712,-58.467,-58.5936,-58.3685,-58.8999,-58.7637,-59.1273,-57.9993,-58.5914,-59.4085,-59.1333,-59.9392
179,-58.4019,-59.0392,-58.7044,-57.9778,-57.8645,-59.2698,-58.1234,-59.2914,-58.5344,-58.515,-59.6724,-59.7683,-59.6127,-57.6013,-58.4909,-59.101,-59.2361,-58.2615,-58.7519,-58.4596,-58.9539,-59.6744,-58.4818,-58.509,-58.3813,-58.8884,-58.7672,-59.0737,-57.9831,-58.5493,-59.4143,-59.1417,-59.9398
179.1,-58.4115,-59.0429,-58.6966,-57.9446,-57.8849,-59.2218,-58.1349,-59.2979,-58.4833,-58.4679,-59.6756,-59.7706,-59.6166,-57.612,-58.4914,-59.1096,-59.1753,-58.234,-58.7623,-58.4742,-58.9605,-59.6777,-58.4965,-58.4349,-58.3942,-58.8792,-58.7714,-59.0268,-57.9706,-58.5131,-59.4201,-59.15,-59.9404
179.2,-58.4215,-59.0471,-58.6908,-57.9168,-57.905,-59.1797,-58.1469,-59.3044,-58.4392,-58.4273,-59.6788,-59.7729,-59.6204,-57.6238,-58.4844,-59.1182,-59.0638,-58.2111,-58.7727,-58.4887,-58.9673,-59.6809,-58.511,-58.3703,-58.4073,-58.872,-58.7764,-58.9858,-57.9614,-58.4822,-59.4258,-59.1583,-59.941
179.3,-58.432,-59.0517,-58.687,-57.8941,-57.925,-59.1428,-58.1594,-59.3109,-58.4013,-58.3925,-59.682,-59.7751,-59.6241,-57.6366,-58.4051,-59.1267,-58.9652,-58.1925,-58.7833,-58.503,-58.9745,-59.684,-58.5254,-58.3142,-58.4205,-58.8667,-58.782,-58.9501,-57.9551,-58.4561,-59.4315,-59.1665,-59.9416
179.4,-58.4428,-59.0567,-58.6848,-57.8759,-57.9448,-59.1107,-58.1723,-59.3173,-58.369,-58.3631,-59.6852,-59.7774,-59.6278,-57.6503,-58.3359,-59.1351,-58.8781,-58.1775,-58.7938,-58.5173,-58.9818,-59.6871,-58.5397,-58.2658,-58.4337,-58.863,-58.7881,-58.9192,-57.9514,-58.4342,-59.4371,-59.1746,-59.9422
179.5,-58.454,-59.0622,-58.6841,-57.8616,-57.9644,-59.0828,-58.1856,-59.3237,-58.3417,-58.3383,-59.6883,-59.7796,-59.6315,-57.6647,-58.2757,-59.1435,-58.8015,-58.1659,-58.8044,-58.5314,-58.9893,-59.6902,-58.5538,-58.2243,-58.4471,-58.8608,-58.7948,-58.8927,-57.9501,-58.4162,-59.4426,-59.1826,-59.9427
179.6,-58.4654,-59.0679,-58.6847,-57.8509,-57.9838,-59.0587,-58.1991,-59.3301,-58.3189,-58.3178,-59.6914,-59.7817,-59.6352,-57.6798,-58.2237,-59.1518,-58.7343,-58.1573,-58.815,-58.5454,-58.997,-59.6933,-58.5679,-58.189,-58.4605,-58.8599,-58.8019,-58.87,-57.9508,-58.4016,-59.4481,-59.1906,-59.9433
179.7,-58.4771,-59.0739,-58.6865,-57.8434,-58.0031,-59.0382,-58.213,-59.3364,-58.3002,-58.3011,-59.6944,-59.7839,-59.6388,-57.6954,-58.179,-59.16,-58.6755,-58.1514,-58.8255,-58.5593,-59.0049,-59.6963,-58.5817,-58.1592,-58.4739,-58.8602,-58.8094,-58.8509,-57.9535,-58.3901,-59.4535,-59.1985,-59.9439
179.8,-58.489,-59.0801,-58.6893,-57.8388,-58.0222,-59.0207,-58.227,-59.3427,-58.2851,-58.2878,-59.6975,-59.7861,-59.6423,-57.7115,-58.1409,-59.1681,-58.6243,-58.1478,-58.8361,-58.5731,-59.0128,-59.6993,-58.5955,-58.1343,-58.4874,-58.8615,-58.8172,-58.8348,-57.9578,-58.3814,-59.4589,-59.2063,-59.9444
179.9,-58.501,-59.0866,-58.6931,-57.8367,-58.0411,-59.006,-58.2412,-59.3489,-58.2732,-58.2776,-59.7004,-59.7882,-59.6459,-57.7281,-58.1086,-59.1762,-58.5799,-58.1464,-58.8467,-58.5868,-59.0209,-59.7023,-58.6091,-58.1139,-58.5008,-58.8638,-58.8253,-58.8216,-57.9635,-58.3751,-59.4643,-59.2141,-59.945
180,-58.5132,-59.0933,-58.6978,-57.8369,-58.0599,-58.9938,-58.2556,-59.3552,-58.2643,-58.2701,-59.7034,-59.7903,-59.6494,-57.7451,-58.0816,-59.1842,-58.5417,-58.1469,-58.8572,-58.6004,-59.029,-59.7053,-58.6226,-58.0975,-58.5143,-58.8669,-58.8337,-58.8109,-57.9706,-58.371,-59.4695,-59.2217,-59.9455
180.1,-58.5255,-59.1001,-58.7031,-57.8391,-58.0785,-58.9839,-58.2701,-59.3613,-58.258,-58.265,-59.7063,-59.7924,-59.6528,-57.7623,-58.0594,-59.1922,-58.5089,-58.1492,-58.8677,-58.6138,-59.0372,-59.7082,-58.6359,-58.0847,-58.5277,-58.8707,-58.8423,-58.8025,-57.9789,-58.369,-59.4748,-59.2294,-59.9461
180.2,-58.5379,-59.107,-58.7092,-57.8432,-58.0969,-58.976,-58.2847,-59.3675,-58.254,-58.2622,-59.7093,-59.7944,-59.6563,-57.7799,-58.0414,-59.2,-58.481,-58.1529,-58.8782,-58.6272,-59.0454,-59.7111,-58.6492,-58.0751,-58.5411,-58.8753,-58.851,-58.7961,-57.9881,-58.3687,-59.4799,-59.2369,-59.9466
180.3,-58.5503,-59.1141,-58.7158,-57.8488,-58.1151,-58.9699,-58.2993,-59.3735,-58.2521,-58.2613,-59.7121,-59.7965,-59.6597,-57.7976,-58.0272,-59.2078,-58.4576,-58.158,-58.8886,-58.6404,-59.0537,-59.7139,-58.6623,-58.0683,-58.5544,-58.8804,-58.86,-58.7916,-57.9983,-58.37,-59.4851,-59.2444,-59.9471
180.4,-58.5628,-59.1212,-58.7229,-57.8559,-58.1332,-58.9654,-58.314,-59.3796,-58.2521,-58.2621,-59.715,-59.7985,-59.663,-57.8155,-58.0165,-59.2156,-58.4382,-58.1643,-58.899,-58.6535,-59.062,-59.7168,-58.6753,-58.0641,-58.5677,-58.886,-58.869,-58.7887,-58.0093,-58.3727,-59.4901,-59.2518,-59.9477
180.5,-58.5754,-59.1285,-58.7305,-57.8643,-58.1511,-58.9624,-58.3287,-59.3856,-58.2537,-58.2645,-59.7178,-59.8005,-59.6664,-57.8336,-57.9914,-59.2232,-58.4223,-58.1717,-58.9093,-58.6665,-59.0703,-59.7196,-58.6881,-58.0622,-58.581,-58.8921,-58.8782,-58.7872,-58.0211,-58.3766,-59.4952,-59.2591,-59.9482
180.6,-58.5879,-59.1357,-58.7385,-57.8738,-58.1689,-58.9607,-58.3435,-59.3915,-58.2568,-58.2683,-59.7206,-59.8024,-59.6697,-57.8518,-57.9057,-59.2308,-58.4097,-58.18,-58.9196,-58.6794,-59.0786,-59.7223,-58.7009,-58.0623,-58.5854,-58.8986,-58.8875,-58.7871,-58.0334,-58.3817,-59.5002,-59.2663,-59.9487
180.7,-58.6005,-59.1431,-58.7469,-57.8843,-58.1865,-58.9602,-58.3582,-59.3974,-58.2613,-58.2734,-59.7234,-59.8044,-59.6729,-57.8701,-57.8313,-59.2383,-58.3999,-58.1891,-58.9298,-58.6921,-59.0869,-59.7251,-58.7135,-58.0643,-58.5159,-58.9055,-58.8968,-58.7881,-58.0463,-58.3878,-59.5051,-59.2735,-59.9492
180.8,-58.6131,-59.0987,-58.6877,-57.8956,-58.2039,-58.9607,-58.3729,-59.4033,-58.2669,-58.2795,-59.7261,-59.8063,-59.6762,-57.8884,-57.7671,-59.2194,-58.3927,-58.199,-58.9399,-58.7048,-59.0952,-59.7278,-58.726,-58.0679,-58.4554,-58.9126,-58.9063,-58.7902,-58.0596,-58.3948,-59.51,-59.2807,-59.9497
180.9,-58.6256,-59.0274,-58.6203,-57.9078,-58.2212,-58.9622,-58.3876,-59.4091,-58.2735,-58.2866,-59.7288,-59.8083,-59.6794,-57.9068,-57.712,-59.1451,-58.3877,-58.2096,-58.9152,-58.7173,-59.1035,-59.7305,-58.7384,-58.073,-58.4028,-58.9201,-58.9157,-58.7931,-58.0734,-58.4025,-59.5148,-59.2877,-59.9502
181,-58.6381,-58.9646,-58.5613,-57.9206,-58.2383,-58.9645,-58.4023,-59.4148,-58.2811,-58.2946,-59.7315,-59.8102,-59.6826,-57.9251,-57.6651,-59.0796,-58.3849,-58.2207,-58.8449,-58.7297,-59.1118,-59.7332,-58.7506,-58.0793,-58.3574,-58.9278,-58.9252,-58.797,-58.0875,-58.4109,-59.5196,-59.2947,-59.9507
181.1,-58.6506,-58.9095,-58.5101,-57.934,-58.2553,-58.9675,-58.4169,-59.4205,-58.2895,-58.3034,-59.7342,-59.8121,-59.6857,-57.9435,-57.6255,-59.022,-58.3839,-58.2323,-58.7833,-58.742,-59.12,-59.7358,-58.7628,-58.0868,-58.3185,-58.9356,-58.9347,-58.8015,-58.0593,-58.42,-59.5243,-59.3016,-59.9512
181.2,-58.663,-58.8614,-58.4659,-57.948,-58.2721,-58.9712,-58.4315,-59.4262,-58.2987,-58.3128,-59.7368,-59.8139,-59.6888,-57.9619,-57.5924,-58.9714,-58.3845,-58.2443,-58.7294,-58.7542,-59.1282,-59.7384,-58.7748,-58.0953,-58.2854,-58.9437,-58.9442,-58.8068,-57.9959,-58.4295,-59.529,-59.3085,-59.9517
181.3,-58.6754,-58.8195,-58.4278,-57.9624,-58.2887,-58.9754,-58.446,-59.4318,-58.3085,-58.3228,-59.7394,-59.8158,-59.6919,-57.9802,-57.5653,-58.9273,-58.3866,-58.2568,-58.6825,-58.7663,-59.1363,-59.741,-58.7867,-58.1047,-58.2575,-58.9519,-58.9537,-58.8125,-57.9412,-58.4396,-59.5337,-59.3153,-59.9522
181.4,-58.6877,-58.7832,-58.3954,-57.9771,-58.3052,-58.9802,-58.4604,-59.4373,-58.3188,-58.3334,-59.742,-59.8176,-59.6949,-57.9984,-57.5434,-58.8889,-58.39,-58.2695,-58.6419,-58.7783,-59.1445,-59.7436,-58.7985,-58.1149,-58.2342,-58.9603,-58.9631,-58.8189,-57.8944,-58.45,-59.5383,-59.322,-59.9526
181.5,-58.6999,-58.7519,-58.3679,-57.9922,-58.3215,-58.9855,-58.4747,-59.4428,-58.3296,-58.3444,-59.7445,-59.8194,-59.698,-58.0166,-57.5263,-58.8556,-58.3273,-58.2825,-58.607,-58.7901,-59.1525,-59.7461,-58.8102,-58.1257,-58.2151,-58.9687,-58.9726,-58.8256,-57.8547,-58.4608,-59.5428,-59.3286,-59.9531
181.6,-58.7121,-58.7252,-58.345,-58.0076,-58.3377,-58.9912,-58.489,-59.4483,-58.3409,-58.3558,-59.7471,-59.8212,-59.7009,-58.0348,-57.5133,-58.827,-58.257,-58.2958,-58.5771,-58.8019,-59.1605,-59.7487,-58.8218,-58.1372,-58.1998,-58.9772,-58.982,-58.8328,-57.8214,-58.472,-59.5473,-59.3352,-59.9536
181.7,-58.7242,-58.7025,-58.3261,-58.0233,-58.3537,-58.9972,-58.5032,-59.4537,-58.3525,-58.3675,-59.7496,-59.823,-59.7039,-58.0528,-57.5042,-58.8025,-58.196,-58.3093,-58.5518,-58.8135,-59.1685,-59.7511,-58.8333,-58.1493,-58.1878,-58.9858,-58.9914,-58.8403,-57.7937,-58.4833,-59.5518,-59.3418,-59.954
181.8,-58.7363,-58.6835,-58.3108,-58.0391,-58.3696,-59.0035,-58.5173,-59.459,-58.3645,-58.3795,-59.7521,-59.8247,-59.7068,-58.0708,-57.4983,-58.7819,-58.1433,-58.3229,-58.5305,-58.8251,-59.1764,-59.7536,-58.8447,-58.1618,-58.1789,-58.9945,-59.0008,-58.8481,-57.7712,-58.495,-59.5562,-59.3482,-59.9545
181.9,-58.7482,-58.6678,-58.2988,-58.0551,-58.3854,-59.0101,-58.5313,-59.4643,-58.3767,-58.3918,-59.7545,-59.8265,-59.7097,-58.0887,-57.4955,-58.7645,-58.0981,-58.3367,-58.513,-58.8365,-59.1843,-59.7561,-58.8559,-58.1747,-58.1726,-59.0032,-59.0101,-58.8562,-57.7532,-58.5068,-59.5606,-59.3546,-59.9549
182,-58.7601,-58.655,-58.2896,-58.0712,-58.401,-59.017,-58.5452,-59.4696,-58.3891,-58.4043,-59.757,-59.8282,-59.7126,-58.1064,-57.4954,-58.7502,-58.0596,-58.3506,-58.4987,-58.8478,-59.1921,-59.7585,-58.8671,-58.1879,-58.1688,-59.0119,-59.0194,-58.8645,-57.7392,-58.5187,-59.565,-59.361,-59.9554
182.1,-58.7719,-58.6449,-58.2831,-58.0875,-58.4164,-59.024,-58.559,-59.4748,-58.4018,-58.417,-59.7594,-59.8299,-59.7155,-58.1241,-57.4977,-58.7386,-58.0271,-58.3645,-58.4874,-58.859,-59.1999,-59.7609,-58.8781,-58.2015,-58.1671,-59.0206,-59.0286,-58.873,-57.729,-58.5308,-59.5693,-59.3673,-59.9558
182.2,-58.7836,-58.6372,-58.2789,-58.1038,-58.4317,-59.0313,-58.5727,-59.48,-58.4146,-58.4298,-59.7617,-59.8316,-59.7183,-58.1417,-57.5021,-58.7295,-58,-58.3786,-58.4788,-58.8701,-59.2076,-59.7632,-58.889,-58.2153,-58.1673,-59.0293,-59.0378,-58.8817,-57.722,-58.543,-59.5735,-59.3735,-59.9563
182.3,-58.7952,-58.6315,-58.2768,-58.1201,-58.4469,-59.0387,-58.5863,-59.4851,-58.4276,-58.4428,-59.7641,-59.8333,-59.7211,-58.1591,-57.5084,-58.7225,-57.9778,-58.3926,-58.4725,-58.8811,-59.2152,-59.7656,-58.8999,-58.2294,-58.1692,-59.0381,-59.0469,-58.8905,-57.7179,-58.5553,-59.5777,-59.3796,-59.9567
182.4,-58.8068,-58.6278,-58.2766,-58.1365,-58.4619,-59.0462,-58.5998,-59.4901,-58.4407,-58.4559,-59.7664,-59.8349,-59.7238,-58.1764,-57.5164,-58.7175,-57.9598,-58.4067,-58.4683,-58.892,-59.2228,-59.7679,-58.9106,-58.2436,-58.1727,-59.0468,-59.056,-58.8994,-57.7165,-58.5677,-59.5819,-59.3858,-59.9571
182.5,-58.8182,-58.6258,-58.278,-58.1529,-58.4768,-59.0538,-58.6131,-59.4951,-58.4538,-58.469,-59.7688,-59.8365,-59.7266,-58.1936,-57.5259,-58.7143,-57.9457,-58.4208,-58.466,-58.9028,-59.2303,-59.7702,-58.9212,-58.2579,-58.1775,-59.0555,-59.065,-58.9085,-57.7173,-58.5801,-59.586,-59.3654,-59.9576
182.6,-58.8295,-58.6253,-58.2809,-58.1693,-58.4915,-59.0616,-58.6264,-59.5001,-58.4671,-58.4822,-59.7711,-59.8382,-59.7293,-58.2107,-57.5367,-58.7126,-57.9351,-58.4349,-58.4655,-58.9135,-59.2377,-59.7725,-58.9317,-58.2724,-58.1836,-59.0642,-59.0739,-58.9176,-57.7203,-58.5925,-59.5901,-59.2895,-59.958
182.7,-58.8408,-58.6261,-58.2852,-58.1857,-58.5061,-59.0694,-58.6396,-59.505,-58.4803,-58.4954,-59.7733,-59.7625,-59.732,-58.2276,-57.5487,-58.7123,-57.9019,-58.449,-58.4665,-58.9241,-59.2451,-59.7747,-58.9422,-58.287,-58.1907,-59.0728,-59.0828,-58.9267,-57.7251,-58.6049,-59.5942,-59.2224,-59.9584
182.8,-58.852,-58.6282,-58.2906,-58.2021,-58.5205,-59.0772,-58.6526,-59.5099,-58.4936,-58.5086,-59.7756,-59.687,-59.7346,-58.2444,-57.5617,-58.7133,-57.8175,-58.463,-58.4688,-58.9346,-59.2525,-59.777,-58.9525,-58.3016,-58.1988,-59.0815,-59.0916,-58.936,-57.7315,-58.6173,-59.5982,-59.1632,-59.9588
182.9,-58.863,-58.6314,-58.297,-58.2184,-58.5349,-59.0851,-58.6656,-59.5147,-58.5069,-58.5219,-59.7778,-59.6198,-59.7372,-58.2611,-57.5756,-58.7154,-57.7444,-58.4771,-58.4723,-58.945,-59.2597,-59.7792,-58.9627,-58.3163,-58.2077,-59.09,-59.1003,-58.9452,-57.7394,-58.6298,-59.6021,-59.1111,-59.9592
183,-58.874,-58.6355,-58.3044,-58.2346,-58.5491,-59.0931,-58.6784,-59.5195,-58.5203,-58.5351,-59.78,-59.5601,-59.7398,-58.2777,-57.5903,-58.7185,-57.6814,-58.491,-58.4769,-58.9553,-59.2669,-59.7814,-58.9729,-58.331,-58.2174,-59.0986,-59.109,-58.9545,-57.7486,-58.6422,-59.6061,-59.0654,-59.9596
183.1,-58.8849,-58.6405,-58.3126,-58.2508,-58.5631,-59.101,-58.6912,-59.5242,-58.5336,-58.5483,-59.7822,-59.5072,-59.7424,-58.2941,-57.6057,-58.7224,-57.6275,-58.5049,-58.4825,-58.9655,-59.2741,-59.7835,-58.9829,-58.3457,-58.2278,-59.1071,-59.1176,-58.9638,-57.7589,-58.6546,-59.61,-59.0255,-59.96
183.2,-58.8957,-58.6462,-58.3215,-58.2669,-58.577,-59.109,-58.7038,-59.5289,-58.5468,-58.5615,-59.7843,-59.4603,-59.745,-58.3104,-57.6217,-58.7272,-57.5818,-58.5188,-58.4889,-58.9756,-59.2811,-59.7857,-58.9928,-58.3605,-58.2387,-59.1155,-59.1261,-58.9731,-57.7703,-58.6669,-59.6138,-58.9908,-59.9604
183.3,-58.9064,-58.6526,-58.3311,-58.283,-58.5908,-59.117,-58.7163,-59.5336,-58.5601,-58.5746,-59.7865,-59.419,-59.7475,-58.3265,-57.6383,-58.7327,-57.5433,-58.5325,-58.496,-58.9856,-59.2881,-59.7878,-59.0027,-58.3752,-58.2501,-59.1239,-59.1346,-58.9824,-57.7825,-58.6792,-59.6176,-58.9607,-59.9608
183.4,-58.917,-58.6596,-58.3412,-58.2989,-58.6045,-59.125,-58.7287,-59.5382,-58.5733,-58.5877,-59.7886,-59.3825,-59.75,-58.3425,-57.6553,-58.7388,-57.5113,-58.5462,-58.5038,-58.9955,-59.2951,-59.7899,-59.0124,-58.3899,-58.2619,-59.1322,-59.1429,-58.9916,-57.7956,-58.6914,-59.6214,-58.9348,-59.9612
183.5,-58.9275,-58.6672,-58.3519,-58.3148,-58.618,-59.1329,-58.741,-59.5427,-58.5864,-58.6008,-59.7907,-59.3505,-59.7525,-58.3584,-57.6727,-58.7454,-57.4852,-58.5599,-58.5122,-59.0053,-59.302,-59.7567,-59.0221,-58.4045,-58.2742,-59.1405,-59.1513,-59.0009,-57.8093,-58.7036,-59.6252,-58.9127,-59.9616
183.6,-58.9379,-58.6752,-58.3629,-58.3306,-58.6314,-59.1409,-58.7532,-59.5472,-58.5995,-58.6138,-59.7928,-59.3226,-59.7549,-58.3741,-57.6904,-58.7526,-57.4644,-58.5734,-58.5212,-59.015,-59.3088,-59.6773,-59.0316,-58.4191,-58.2867,-59.1487,-59.1595,-59.0101,-57.8236,-58.7157,-59.6289,-58.894,-59.962
183.7,-58.9482,-58.6836,-58.3743,-58.3463,-58.6447,-59.1488,-58.7652,-59.5517,-58.6125,-58.6267,-59.7948,-59.2982,-59.7574,-58.3897,-57.7084,-58.7601,-57.4482,-58.5869,-58.5306,-59.0246,-59.3156,-59.6065,-59.0411,-58.4336,-58.2996,-59.1569,-59.1677,-59.0192,-57.8385,-58.7278,-59.6325,-58.8783,-59.9624
183.8,-58.9584,-58.6924,-58.3861,-58.3618,-58.6579,-59.1567,-58.7772,-59.5561,-58.6255,-58.6396,-59.7969,-59.2771,-59.7598,-58.4052,-57.7267,-58.7681,-57.4362,-58.6002,-58.5403,-59.0342,-59.3223,-59.5437,-59.0505,-58.4481,-58.3127,-59.165,-59.1758,-59.0284,-57.8538,-58.7398,-59.6362,-58.8654,-59.9627
183.9,-58.9685,-58.7014,-58.3981,-58.3773,-58.6709,-59.1645,-58.7891,-59.5605,-58.6384,-58.6523,-59.7989,-59.2589,-59.7621,-58.4205,-57.7451,-58.7763,-57.4279,-58.6135,-58.5505,-59.0436,-59.3289,-59.488,-59.0597,-58.4625,-58.326,-59.173,-59.1838,-59.0375,-57.8695,-58.7517,-59.6398,-58.8549,-59.9631
184,-58.9786,-58.7108,-58.4104,-58.3926,-58.6838,-59.1724,-58.8008,-59.5648,-58.6512,-58.665,-59.8009,-59.2434,-59.7645,-58.4357,-57.7637,-58.7849,-57.423,-58.6267,-58.5609,-59.0529,-59.3355,-59.4387,-59.0689,-58.4769,-58.3394,-59.181,-59.1917,-59.0465,-57.8855,-58.7635,-59.6433,-58.8467,-59.9635
184.1,-58.9885,-58.7204,-58.4229,-58.4079,-58.6966,-59.1801,-58.8124,-59.5691,-58.6639,-58.6777,-59.8028,-59.2302,-59.7668,-58.4508,-57.7824,-58.7937,-57.4211,-58.6397,-58.5716,-59.0622,-59.342,-59.3951,-59.0781,-58.4911,-58.353,-59.1889,-59.1996,-59.0555,-57.9018,-58.7752,-59.6469,-58.8404,-59.9638
184.2,-58.9984,-58.7301,-58.3601,-58.423,-58.7093,-59.1879,-58.824,-59.5734,-58.617,-58.6902,-59.8048,-59.2192,-59.7691,-58.4657,-57.8012,-58.8027,-57.4218,-58.6527,-58.5824,-59.0714,-59.3484,-59.3568,-59.0871,-58.5053,-58.3668,-59.1968,-59.2074,-59.0645,-57.9183,-58.7869,-59.6503,-58.8358,-59.9642
184.3,-59.0081,-58.7401,-58.2978,-58.438,-58.7218,-59.1956,-58.8354,-59.5776,-58.5524,-58.7026,-59.8067,-59.21,-59.7714,-58.4805,-57.8201,-58.8119,-57.4249,-58.6395,-58.5935,-59.0805,-59.3548,-59.3231,-59.096,-58.5193,-58.3806,-59.2045,-59.2152,-59.0733,-57.9351,-58.7984,-59.6538,-58.8329,-59.9646
184.4,-59.0178,-58.7502,-58.2439,-58.4529,-58.7342,-59.2032,-58.8467,-59.5818,-58.4961,-58.715,-59.8087,-59.2026,-59.7737,-58.4951,-57.839,-58.8212,-57.4301,-58.5715,-58.6048,-59.0895,-59.3611,-59.2937,-59.1049,-58.5333,-58.3944,-59.2122,-59.2228,-59.0822,-57.952,-58.8099,-59.6572,-58.8314,-59.9649
184.5,-59.0274,-58.7515,-58.1974,-58.4677,-58.7465,-59.2108,-58.8579,-59.5859,-58.4473,-58.7272,-59.8105,-59.1967,-59.7759,-58.5097,-57.8579,-58.8307,-57.4372,-58.5121,-58.6161,-59.0984,-59.3674,-59.268,-59.1136,-58.5472,-58.4083,-59.2199,-59.2304,-59.0909,-57.969,-58.8213,-59.6606,-58.8312,-59.9653
